__time,__datetime,__type,/tf/transforms.0.header.stamp,/tf/transforms.0.header.frame_id,/tf/transforms.0.child_frame_id,/tf/transforms.0.transform.translation.x,/tf/transforms.0.transform.translation.y,/tf/transforms.0.transform.translation.z,/tf/transforms.0.transform.rotation.x,/tf/transforms.0.transform.rotation.y,/tf/transforms.0.transform.rotation.z,/tf/transforms.0.transform.rotation.w
1677685730.3787115,2023-03-01 16:48:50.378711,tf2_msgs/TFMessage,1682356769.5938358,world,hamster2/base_link,1.3768326044082642,-2.5504226684570312,0.1443062126636505,0.002468039048835635,-0.004199928138405085,0.5021304488182068,-0.8647782206535339
1677685730.4243276,2023-03-01 16:48:50.424328,tf2_msgs/TFMessage,1682356769.7277164,world,hamster2/base_link,1.4381974935531616,-2.6380298137664795,0.14318959414958954,0.004473680630326271,-0.006791087333112955,0.4715888202190399,-0.8817811608314514
1677685730.4521475,2023-03-01 16:48:50.452147,tf2_msgs/TFMessage,1682356769.752499,world,hamster2/base_link,1.449637532234192,-2.6534934043884277,0.14269359409809113,0.0021037966944277287,-0.006357236299663782,0.4657869338989258,-0.8848716616630554
1677685730.5040236,2023-03-01 16:48:50.504024,tf2_msgs/TFMessage,1682356769.8114626,world,hamster2/base_link,1.4766135215759277,-2.688211441040039,0.14263898134231567,0.001566365361213684,-0.0013003231724724174,0.45067036151885986,-0.8926880955696106
1677685730.651397,2023-03-01 16:48:50.651397,tf2_msgs/TFMessage,1682356769.952865,world,hamster2/base_link,1.5477391481399536,-2.7679240703582764,0.14229637384414673,0.004443165846168995,0.0002812302263919264,0.4200362265110016,-0.9074965119361877
1677685731.0355718,2023-03-01 16:48:51.035572,tf2_msgs/TFMessage,1682356770.3142455,world,hamster2/base_link,1.7504676580429077,-2.9439809322357178,0.14053203165531158,-0.0005268630920909345,-0.00014860209194011986,0.32934218645095825,-0.9442104697227478
1677685731.036044,2023-03-01 16:48:51.036044,tf2_msgs/TFMessage,1682356770.319241,world,hamster2/base_link,1.7557353973388672,-2.9475698471069336,0.1402701586484909,0.0003018667339347303,-0.00021001184359192848,0.32705196738243103,-0.9450063109397888
1677685731.0366337,2023-03-01 16:48:51.036634,tf2_msgs/TFMessage,1682356770.327498,world,hamster2/base_link,1.7611300945281982,-2.9510021209716797,0.14016705751419067,0.001785967731848359,-0.0012744796695187688,0.32484638690948486,-0.9457642436027527
1677685731.127379,2023-03-01 16:48:51.127379,tf2_msgs/TFMessage,1682356770.4026902,world,hamster2/base_link,1.8083608150482178,-2.981800079345703,0.14022985100746155,0.00404022540897131,0.0009385526645928621,0.3080688714981079,-0.9513550996780396
1677685731.1442776,2023-03-01 16:48:51.144278,tf2_msgs/TFMessage,1682356770.419253,world,hamster2/base_link,1.8188753128051758,-2.9888288974761963,0.14056181907653809,0.0038422632496804,-0.0001382912159897387,0.30392035841941833,-0.9526897072792053
1677685731.1445305,2023-03-01 16:48:51.144531,tf2_msgs/TFMessage,1682356770.4278057,world,hamster2/base_link,1.8242117166519165,-2.9922919273376465,0.14088474214076996,0.0032414235174655914,-0.0015063033206388354,0.30203115940093994,-0.9532913565635681
1677685731.144712,2023-03-01 16:48:51.144712,tf2_msgs/TFMessage,1682356770.4359677,world,hamster2/base_link,1.8294869661331177,-2.9958622455596924,0.14112381637096405,0.0026393048465251923,-0.0025796859990805387,0.29959338903427124,-0.9540599584579468
1677685731.2668333,2023-03-01 16:48:51.266833,tf2_msgs/TFMessage,1682356770.5609248,world,hamster2/base_link,1.9109947681427002,-3.043623447418213,0.14008310437202454,0.005023682955652475,-0.00027014646911993623,0.27539703249931335,-0.9613174200057983
1677685731.2780368,2023-03-01 16:48:51.278037,tf2_msgs/TFMessage,1682356770.5905733,world,hamster2/base_link,1.927272081375122,-3.0535213947296143,0.14006857573986053,0.0024058353155851364,0.00040535812149755657,0.2674355208873749,-0.9635727405548096
1677685731.3439095,2023-03-01 16:48:51.343910,tf2_msgs/TFMessage,1682356770.6440172,world,hamster2/base_link,1.9676201343536377,-3.071713447570801,0.14008595049381256,0.010109432972967625,-0.002035256940871477,0.25440651178359985,-0.9670425057411194
1677685731.3551404,2023-03-01 16:48:51.355140,tf2_msgs/TFMessage,1682356770.652673,world,hamster2/base_link,1.973143219947815,-3.074528455734253,0.14024482667446136,0.00932052917778492,-0.0011887021828442812,0.25309672951698303,-0.9673953652381897
1677685731.423194,2023-03-01 16:48:51.423194,tf2_msgs/TFMessage,1682356770.7271328,world,hamster2/base_link,2.0231103897094727,-3.1006593704223633,0.14047624170780182,0.004345220513641834,-0.0004735655093099922,0.2385758012533188,-0.9711140990257263
1677685731.4380226,2023-03-01 16:48:51.438023,tf2_msgs/TFMessage,1682356770.7371855,world,hamster2/base_link,2.028629779815674,-3.103325128555298,0.14073146879673004,0.0038405091036111116,0.0003065114142373204,0.23733612895011902,-0.9714199304580688
1677685731.5041976,2023-03-01 16:48:51.504198,tf2_msgs/TFMessage,1682356770.7907805,world,hamster2/base_link,2.0629711151123047,-3.118340015411377,0.1402289867401123,0.00754327280446887,-0.0007908646948635578,0.23027049005031586,-0.9730970859527588
1677685731.511844,2023-03-01 16:48:51.511844,tf2_msgs/TFMessage,1682356770.8189974,world,hamster2/base_link,2.0851993560791016,-3.128586530685425,0.1404682993888855,0.007858796045184135,0.0037376105319708586,0.22785913944244385,-0.9736552238464355
1677685731.838814,2023-03-01 16:48:51.838814,tf2_msgs/TFMessage,1682356771.1465814,world,hamster2/base_link,2.3126347064971924,-3.2143924236297607,0.1393553465604782,0.0028141075745224953,0.0018530775560066104,0.16610310971736908,-0.9861026406288147
