,rt_seq,time,sensor.type,U.a_z,U.w_y,velocity,tf.x,tf.y,tf.yaw_z,x,y,theta,v,rt_x,rt_y,rt_theta,rt_v,P11,P12,P13,P14,P21,P22,P23,P24,P31,P32,P33,P34,P41,P42,P43,P44,t_com
0,1.0,1677685709.4325433,imu,-0.087829698651128,0.001799369949886267,,,,,2.6689014434814453,-3.346753597259521,-0.07645875326462903,0.0,,,,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.003299985313788e-05
1,4.0,1677685709.4375403,imu,-0.087829698651128,-0.00010922256910628989,,,,,2.668900350124835,-3.346753513492963,-0.07646774474325824,-0.00043888632155155934,,,,,1.0050177330561505,-1.5872551897837558e-06,0.0,0.004992788102316216,-1.5872551897837558e-06,1.0049971366024466,0.0,-0.0003825105656997469,0.0,0.0,1.0049970149993896,0.0,0.004992788102316216,-0.0003825105656997469,0.0,1.0049970149993896,0.0003455820005910937
2,6.0,1677685709.442539,imu,-0.087829698651128,1.4380248183438962e-05,,,,,2.6688970685948994,-3.3467532620725327,-0.0764671987741572,-0.000877919224726806,,,,,1.010087021199435,-6.996623507158812e-06,0.0,0.010012151079856438,-6.996623507158812e-06,1.0099962349726717,0.0,-0.0007670784121036212,0.0,0.0,1.009995698928833,0.0,0.010012151079856438,-0.0007670784121036212,0.0,1.009995698928833,9.451799996895716e-05
3,8.0,1677685709.4475365,imu,-0.08844182525460531,0.001770609453519388,,,,,2.668891600456484,-3.3467528431222098,-0.07646727063933012,-0.001316847426742276,,,,,1.0152052207154338,-1.6244744689729856e-05,0.0,0.015055222532128168,-1.6244744689729856e-05,1.0149944353618632,0.0,-0.0011534615256319763,0.0,0.0,1.0149931907653809,0.0,0.015055222532128168,-0.0011534615256319763,0.0,1.0149931907653809,8.558099943911657e-05
4,10.0,1677685709.452535,imu,-0.08844182525460531,0.003621680979778287,,,,,2.668883935896592,-3.3467522558534726,-0.07647612093420442,-0.001758919071158799,,,,,1.0203747720323841,-2.9354622067773686e-05,0.0,0.02012416329892427,-2.9354622067773686e-05,1.019993885332416,0.0,-0.0015418494135898144,0.0,0.0,1.0199916362762451,0.0,0.02012416329892427,-0.0015418494135898144,0.0,1.0199916362762451,0.0002799180001602508
5,12.0,1677685709.457532,imu,-0.0892349072708557,0.0017562292053359483,,,,,2.6688740712730805,-3.3467514998780126,-0.07649421852838323,-0.0022008641985294597,,,,,1.0255934520868546,-4.634004098894171e-05,0.0,0.02521654946091819,-4.634004098894171e-05,1.0249922018651147,0.0,-0.0019321027408670853,0.0,0.0,1.0249886512756348,0.0,0.02521654946091819,-0.0019321027408670853,0.0,1.0249886512756348,8.929000250645913e-05
6,0.0,1677685709.4604368,tf,,,,2.6689014434814453,-3.346753597259521,-0.07645875326462885,2.6688984202235377,-3.346753365590822,-0.07646234996221715,-0.002459224739052728,2.668898424731072,-3.3467533658971886,-0.07646320322391895,-0.00244902717640872,0.0911398698103063,-4.562742583494627e-07,0.0,0.0024975570912782437,-4.5627425834947117e-07,0.09113394998361779,0.0,-0.00019137070919809495,0.0,0.0,0.09113391502247324,0.0,0.002497557091278243,-0.00019137070919809452,0.0,1.0271853776977022,0.0003305119971628301
7,2.0,1677685709.4605253,vel,,,-0.0,,,,2.668903867338488,-3.3467537829661818,-0.07646250530647336,-0.00021885701527106505,2.6689038392146824,-3.346753780827846,-0.076463362384116,-0.0002179408607295738,0.09122282806191978,-3.522663583393713e-08,0.0,0.0002295939751658727,-3.522663583394481e-08,0.09122237101444988,0.0,-1.7592123855248083e-05,0.0,0.0,0.09122236831531992,0.0,0.00022959397516587247,-1.7592123855248025e-05,0.0,0.09112904094366069,7.97140019130893e-05
8,3.0,1677685709.4607449,tf,,,,2.668912172317505,-3.346766948699951,-0.07644230501057418,2.6689078080632966,-3.3467600695562294,-0.07645305810553518,-0.00023843932240629845,2.668907795358931,-3.3467600685815424,-0.07645117980360708,-0.00023721471925037171,0.047764999009037704,-1.1789452172592437e-08,0.0,0.00013036078683822155,-1.1789452172594524e-08,0.04776484604523603,0.0,-9.988491569421832e-06,0.0,0.0,0.047764845141916486,0.0,0.00013036078683822141,-9.988491569421803e-06,0.0,0.09134829720882427,0.00040844199975254014
9,14.0,1677685709.4625304,imu,-0.0892349072708557,1.4380248183438962e-05,,,,,2.6689072417415383,-3.346760026173676,-0.07645619388217861,-0.0003977697430318512,,,,,0.0495512225970414,-6.594101135809436e-08,0.0,0.0002943127183001876,-6.594101135809647e-08,0.04955036693266696,0.0,-2.254785625464273e-05,0.0,0.0,0.04955036188080809,0.0,0.0002943127183001875,-2.25478562546427e-05,0.0,0.09313381394771587,7.702000220888294e-05
10,11.0,1677685709.4648137,vel,,,-0.0,,,,2.6689076694933007,-3.3467600589475923,-0.07645622671709873,-0.0003078148003790973,,,,,0.05183497941702239,-9.827467267329832e-08,0.0,0.00026021930322465026,-9.827467267330041e-08,0.0518337041416133,0.0,-1.9935197491845673e-05,0.0,0.0,0.05183369661286375,0.0,0.0002602193032246502,-1.9935197491845663e-05,0.0,0.04882741833273335,0.00045426100041368045
11,15.0,1677685709.4675276,imu,-0.0892349072708557,0.0,,,,,2.6689065088860735,-3.34675997003861,-0.07645626574392317,-0.0005499910826571941,,,,,0.05455060931712867,-2.2936578182424839e-07,0.0,0.00039540575921204695,-2.293657818242505e-07,0.054547632870032434,0.0,-3.029123327253752e-05,0.0,0.0,0.05454761529877684,0.0,0.0003954057592120469,-3.029123327253751e-05,0.0,0.05154133701864644,0.00028174800172564574
12,16.0,1677685709.4725258,imu,-0.0892349072708557,0.0034836979143051186,,,,,2.6689026565671803,-3.3467596749294426,-0.07645626574392317,-0.0009960056290577934,,,,,0.05955385528415417,-6.153764523638508e-07,0.0,0.0006626462408069623,-6.153764523638529e-07,0.05954586953325265,0.0,-5.076334843471024e-05,0.0,0.0,0.059545822391061994,0.0,0.0006626462408069623,-5.076334843471023e-05,0.0,0.056539544110931594,0.0005210630006331485
13,5.0,1677685709.473844,tf,,,,2.6689274311065674,-3.3467812538146973,-0.07646442809084514,2.6689111693895584,-3.346767773508206,-0.07646220877601713,-0.0011135089628126103,2.66890863111094,-3.3467675790911997,-0.07645638553717608,-0.0013874362380190792,0.037839511067560935,-2.9178267958123365e-07,0.0,0.00045854642949239694,-2.9178267958123445e-07,0.03783572460227516,0.0,-3.512791344853607e-05,0.0,0.0,0.03783570224963618,0.0,0.00045854642949239694,-3.512791344853607e-05,0.0,0.05785435797000321,7.783200271660462e-05
14,7.0,1677685709.4757183,tf,,,,2.668930530548096,-3.3467907905578613,-0.07642379210580062,2.66891507185686,-3.3467741930429225,-0.0764559629418283,-0.0012806587324428092,2.6689128537771003,-3.346774023054177,-0.07646032556115226,-0.0015618505634175386,0.028426032865570664,-2.2341737730364547e-07,0.0,0.0004066259564887487,-2.2341737730364595e-07,0.028423133629746872,0.0,-3.11510449571591e-05,0.0,0.0,0.028423116514071867,0.0,0.00040662595648874864,-3.11510449571591e-05,0.0,0.059726242738924656,0.0003870610016747378
15,18.0,1677685709.477523,imu,-0.07883694360584936,0.005363529936930897,,,,,2.668912622327578,-3.3467740053881303,-0.07646225041961019,-0.001441712449111982,,,,,0.030232487643942093,-3.479930846306926e-07,0.0,0.0005154599445739114,-3.47993084630693e-07,0.030227971817102007,0.0,-3.9488648849321615e-05,0.0,0.0,0.030227945157870695,0.0,0.0005154599445739113,-3.9488648849321615e-05,0.0,0.061531071382723485,0.00033259399788221344
16,9.0,1677685709.480635,tf,,,,2.6689438819885254,-3.346789121627808,-0.07650439644094546,2.6689167998864503,-3.3467775062145675,-0.07648530568103065,-0.0016868416356457562,2.6689167614424787,-3.3467775032426585,-0.07647788486934909,-0.0017192001189556864,0.02500826413106006,-3.55136150427334e-07,0.0,0.0005327397427591414,-3.5513615042733416e-07,0.025003655786336367,0.0,-4.081410637951443e-05,0.0,0.0,0.025003628578858208,0.0,0.0005327397427591414,-4.081410637951443e-05,0.0,0.0646391038906484,0.00032529000236536376
17,19.0,1677685709.482422,vel,,,-0.0,,,,2.6689207987139207,-3.34677781251974,-0.07649489130486886,-0.0010982266661584772,,,,,0.026794988091348563,-3.197823916568051e-07,0.0,0.00039011324490779807,-3.197823916568052e-07,0.02679083874818952,0.0,-2.988919989556226e-05,0.0,0.0,0.02679081424780352,0.0,0.00039011324490779807,-2.988919989556226e-05,0.0,0.03991333925389706,7.562499740743078e-05
18,20.0,1677685709.4825215,imu,-0.07883694360584936,0.0034836979143051186,,,,,2.6689206894584308,-3.346777804145884,-0.07649542454995162,-0.0011060646782538425,,,,,0.026894486309628853,-3.257343651172329e-07,0.0,0.00039407395308651037,-3.25734365117233e-07,0.026890259751779215,0.0,-3.019276723355027e-05,0.0,0.0,0.026890234795288872,0.0,0.00039407395308651037,-3.019276723355027e-05,0.0,0.040012759801382414,0.0002568359996075742
19,22.0,1677685709.4875195,imu,-0.08801065406390085,0.0,,,,,2.668914195770645,-3.3467773063775823,-0.07651283596299585,-0.0015000892527266085,,,,,0.03189724168603808,-6.925802069530197e-07,0.0,0.0006038492804654482,-6.925802069530198e-07,0.03188825654000892,0.0,-4.627284819675661e-05,0.0,0.0,0.03188820346899493,0.0,0.0006038492804654482,-4.627284819675661e-05,0.0,0.04501072847508847,0.00021210699924267828
